Age,Gender,Education Level,Job Title,Years of Experience,Salary,Math exam score,Programming exam score
39.0,Male,Master's Degree,Senior HR Generalist,10.0,105000.0,88,75
31.0,Male,High School,Junior HR Generalist,2.0,35000.0,71,54
44.0,Female,PhD,Senior Human Resources Manager,12.0,120000.0,24,38
28.0,Male,Master's Degree,Web Developer,3.0,55000.0,45,51
32.0,Female,Bachelor's Degree,Junior Web Developer,2.0,45000.0,39,63
45.0,Male,Master's Degree,Director of HR,14.0,140000.0,77,70
26.0,Female,Bachelor's Degree,Web Developer,3.0,55000.0,58,69
38.0,Male,PhD,Senior Human Resources Manager,11.0,115000.0,57,52
27.0,Female,Master's Degree,Senior HR Generalist,4.0,70000.0,61,63
33.0,Male,High School,Junior HR Coordinator,3.0,38000.0,75,76
42.0,Female,Master's Degree,Director of HR,13.0,135000.0,85,88
29.0,Male,Bachelor's Degree,Junior Web Developer,2.0,45000.0,74,76
36.0,Female,Master's Degree,Web Developer,7.0,85000.0,95,92
30.0,Male,High School,Junior HR Generalist,1.0,32000.0,72,68
43.0,Female,PhD,Senior Human Resources Manager,15.0,150000.0,66,80
34.0,Male,Bachelor's Degree,Web Developer,4.0,65000.0,54,43
25.0,Female,Master's Degree,Junior HR Generalist,1.0,32000.0,55,54
37.0,Male,PhD,Director of HR,12.0,120000.0,72,62
24.0,Female,Bachelor's Degree,Junior Web Developer,1.0,40000.0,80,83
39.0,Male,Master's Degree,Senior HR Generalist,9.0,95000.0,57,42
31.0,Male,High School,Junior HR Generalist,2.0,35000.0,84,75
44.0,Female,PhD,Director of HR,14.0,140000.0,69,77
28.0,Male,Bachelor's Degree,Web Developer,3.0,55000.0,79,76
32.0,Female,Master's Degree,Senior Human Resources Manager,6.0,80000.0,72,75
45.0,Male,PhD,Director of HR,13.0,135000.0,71,61
26.0,Female,Bachelor's Degree,Junior Web Developer,2.0,45000.0,46,62
38.0,Male,Master's Degree,Senior HR Generalist,8.0,95000.0,54,44
27.0,Female,High School,Junior HR Generalist,1.0,32000.0,61,76
33.0,Male,Bachelor's Degree,Web Developer,5.0,70000.0,44,46
42.0,Female,Master's Degree,Director of HR,12.0,120000.0,65,72
29.0,Male,Master's Degree,Senior Human Resources Manager,4.0,70000.0,77,78
36.0,Female,Master's Degree,Web Developer,7.0,85000.0,70,68
30.0,Male,High School,Junior HR Coordinator,2.0,33000.0,95,87
43.0,Female,PhD,Senior Human Resources Manager,15.0,150000.0,65,70
34.0,Male,Bachelor's Degree,Junior Web Developer,3.0,50000.0,82,75
25.0,Female,Master's Degree,Junior HR Generalist,1.0,32000.0,51,54
37.0,Male,PhD,Director of HR,11.0,115000.0,72,77
24.0,Female,Bachelor's Degree,Web Developer,1.0,40000.0,62,77
39.0,Male,Master's Degree,Senior HR Generalist,10.0,105000.0,73,67
31.0,Male,High School,Junior HR Generalist,2.0,35000.0,81,69
44.0,Female,PhD,Director of HR,13.0,135000.0,90,89
28.0,Male,Bachelor's Degree,Web Developer,4.0,65000.0,63,59
32.0,Female,Master's Degree,Senior Human Resources Manager,6.0,80000.0,69,70
45.0,Male,PhD,Director of HR,14.0,140000.0,73,78
26.0,Female,Bachelor's Degree,Junior Web Developer,2.0,45000.0,85,89
38.0,Male,Master's Degree,Senior HR Generalist,8.0,95000.0,68,63
27.0,Female,High School,Junior HR Generalist,1.0,32000.0,84,82
33.0,Male,Bachelor's Degree,Web Developer,5.0,70000.0,49,47
42.0,Female,Master's Degree,Director of HR,12.0,120000.0,54,70
29.0,Male,Master's Degree,Senior Human Resources Manager,4.0,70000.0,71,69
36.0,Female,Master's Degree,Web Developer,7.0,85000.0,58,66
30.0,Male,High School,Junior HR Coordinator,2.0,33000.0,43,48
43.0,Female,PhD,Senior Human Resources Manager,15.0,150000.0,34,41
34.0,Male,Bachelor's Degree,Junior Web Developer,3.0,50000.0,86,76
25.0,Female,Master's Degree,Junior HR Generalist,1.0,32000.0,66,77
37.0,Male,PhD,Director of HR,11.0,115000.0,81,81
24.0,Female,Bachelor's Degree,Web Developer,1.0,40000.0,66,80
39.0,Male,Master's Degree,Senior HR Generalist,10.0,105000.0,57,54
31.0,Male,High School,Junior HR Generalist,2.0,35000.0,78,67
44.0,Female,PhD,Director of HR,13.0,135000.0,71,73
28.0,Male,Bachelor's Degree,Web Developer,4.0,65000.0,68,67
32.0,Female,Master's Degree,Senior Human Resources Manager,6.0,80000.0,37,43
45.0,Male,PhD,Director of HR,14.0,140000.0,95,82
26.0,Female,Bachelor's Degree,Junior Web Developer,2.0,45000.0,91,91
38.0,Male,Master's Degree,Senior HR Generalist,8.0,95000.0,53,48
27.0,Female,High School,Junior HR Generalist,1.0,32000.0,69,79
33.0,Male,Bachelor's Degree,Web Developer,5.0,70000.0,63,59
42.0,Female,Master's Degree,Director of HR,12.0,120000.0,77,87
29.0,Male,Master's Degree,Senior Human Resources Manager,4.0,70000.0,64,68
36.0,Female,Master's Degree,Web Developer,7.0,85000.0,67,69
30.0,Male,High School,Junior HR Coordinator,2.0,33000.0,72,69
43.0,Female,PhD,Senior Human Resources Manager,15.0,150000.0,72,81
34.0,Male,Bachelor's Degree,Junior Web Developer,3.0,50000.0,82,76
25.0,Female,Master's Degree,Junior HR Generalist,1.0,32000.0,54,66
37.0,Male,PhD,Director of HR,11.0,115000.0,63,70
24.0,Female,Bachelor's Degree,Web Developer,1.0,40000.0,48,63
39.0,Male,Master's Degree,Senior HR Generalist,10.0,105000.0,60,62
31.0,Male,High School,Junior HR Generalist,2.0,35000.0,29,24
44.0,Female,PhD,Director of HR,13.0,135000.0,48,55
28.0,Male,Bachelor's Degree,Web Developer,4.0,65000.0,80,75
32.0,Female,Master's Degree,Senior Human Resources Manager,6.0,80000.0,67,66
45.0,Male,PhD,Director of HR,14.0,140000.0,69,62
26.0,Female,Bachelor's Degree,Junior Web Developer,2.0,45000.0,44,55
38.0,Male,Master's Degree,Senior HR Generalist,8.0,95000.0,48,38
27.0,Female,High School,Junior HR Generalist,1.0,32000.0,57,77
33.0,Male,Bachelor's Degree,Web Developer,5.0,70000.0,61,56
42.0,Female,Master's Degree,Director of HR,12.0,120000.0,37,46
29.0,Male,Master's Degree,Senior Human Resources Manager,4.0,70000.0,90,80
36.0,Female,Master's Degree,Web Developer,7.0,85000.0,55,63
30.0,Male,High School,Junior HR Coordinator,2.0,33000.0,74,70
43.0,Female,PhD,Senior Human Resources Manager,15.0,150000.0,64,66
34.0,Male,Bachelor's Degree,Junior Web Developer,3.0,50000.0,50,45
25.0,Female,Master's Degree,Junior HR Generalist,1.0,32000.0,47,51
37.0,Male,PhD,Director of HR,11.0,115000.0,54,55
28.0,Male,Bachelor's Degree,Software Engineer,3.0,60000.0,65,67
37.0,Female,Master's Degree,Marketing Manager,9.0,100000.0,62,59
43.0,Male,PhD,Data Scientist,15.0,150000.0,80,71
31.0,Female,Bachelor's Degree,Human Resources Coordinator,4.0,55000.0,77,90
24.0,Male,High School,Junior Sales Associate,1.0,30000.0,64,58
29.0,Female,Master's Degree,Software Developer,5.0,70000.0,60,58
35.0,Male,Bachelor's Degree,Operations Manager,8.0,90000.0,77,65
26.0,Female,Master's Degree,Marketing Coordinator,2.0,40000.0,55,59
42.0,Male,PhD,Data Scientist,12.0,130000.0,85,72
34.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,50,58
27.0,Male,High School,Junior Sales Associate,2.0,35000.0,65,57
38.0,Female,Master's Degree,Marketing Manager,10.0,110000.0,55,73
30.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,63,62
45.0,Male,PhD,Data Scientist,18.0,180000.0,58,62
25.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,74,79
40.0,Female,Master's Degree,Human Resources Manager,11.0,120000.0,73,72
33.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,81,80
29.0,Female,High School,Junior Sales Associate,1.0,30000.0,63,67
44.0,Male,PhD,Data Scientist,16.0,160000.0,60,59
26.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,53,63
36.0,Female,Master's Degree,Marketing Coordinator,8.0,85000.0,88,95
31.0,Male,Bachelor's Degree,Operations Manager,5.0,70000.0,70,54
27.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0,46,62
42.0,Male,PhD,Data Scientist,13.0,140000.0,62,62
34.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,56,62
28.0,Male,High School,Junior Sales Associate,2.0,35000.0,78,71
39.0,Female,Master's Degree,Marketing Manager,10.0,110000.0,46,54
31.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,73,71
45.0,Male,PhD,Data Scientist,18.0,180000.0,49,44
25.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,98,100
40.0,Female,Master's Degree,Human Resources Manager,11.0,120000.0,62,74
33.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,67,62
29.0,Female,High School,Junior Sales Associate,1.0,30000.0,63,71
44.0,Male,PhD,Data Scientist,16.0,160000.0,86,93
26.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,80,72
36.0,Female,Master's Degree,Marketing Coordinator,8.0,85000.0,66,67
31.0,Male,Bachelor's Degree,Operations Manager,5.0,70000.0,71,75
27.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0,72,77
42.0,Male,PhD,Data Scientist,13.0,140000.0,69,59
34.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,85,94
28.0,Male,High School,Junior Sales Associate,2.0,35000.0,72,68
39.0,Female,Master's Degree,Marketing Manager,10.0,110000.0,55,60
31.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,61,59
45.0,Male,PhD,Data Scientist,18.0,180000.0,50,43
25.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,51,60
40.0,Female,Master's Degree,Human Resources Manager,11.0,120000.0,55,68
33.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,72,59
29.0,Female,High School,Junior Sales Associate,1.0,30000.0,62,75
44.0,Male,PhD,Data Scientist,16.0,160000.0,58,57
26.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,55,46
36.0,Female,Master's Degree,Marketing Coordinator,8.0,85000.0,88,90
31.0,Male,Bachelor's Degree,Operations Manager,5.0,70000.0,65,64
27.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0,13,25
42.0,Male,PhD,Data Scientist,13.0,140000.0,85,87
34.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,77,85
28.0,Male,High School,Junior Sales Associate,2.0,35000.0,81,76
39.0,Female,Master's Degree,Marketing Manager,10.0,110000.0,74,78
31.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,66,61
45.0,Male,PhD,Data Scientist,18.0,180000.0,61,69
25.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,44,53
40.0,Female,Master's Degree,Human Resources Manager,11.0,120000.0,47,47
33.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,81,69
29.0,Female,High School,Junior Sales Associate,1.0,30000.0,66,80
44.0,Male,PhD,Data Scientist,16.0,160000.0,69,70
26.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,73,68
36.0,Female,Master's Degree,Marketing Coordinator,8.0,85000.0,65,76
31.0,Male,Bachelor's Degree,Operations Manager,5.0,70000.0,64,62
27.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0,55,77
42.0,Male,PhD,Data Scientist,13.0,140000.0,58,55
34.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,62,74
28.0,Male,High School,Junior Sales Associate,2.0,35000.0,42,39
39.0,Female,Master's Degree,Marketing Manager,10.0,110000.0,86,90
31.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,82,85
45.0,Male,PhD,Data Scientist,18.0,180000.0,68,67
25.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,59,64
40.0,Female,Master's Degree,Human Resources Manager,11.0,120000.0,68,75
33.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,62,54
29.0,Female,High School,Junior Sales Associate,1.0,30000.0,76,83
44.0,Male,PhD,Data Scientist,16.0,160000.0,69,54
26.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,63,59
36.0,Female,Master's Degree,Marketing Coordinator,8.0,85000.0,72,72
31.0,Male,Bachelor's Degree,Operations Manager,5.0,70000.0,61,57
27.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0,68,85
42.0,Male,PhD,Data Scientist,13.0,140000.0,69,66
34.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,88,90
28.0,Male,High School,Junior Sales Associate,2.0,35000.0,53,55
39.0,Female,Master's Degree,Marketing Manager,10.0,110000.0,74,71
31.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,77,66
45.0,Male,PhD,Data Scientist,18.0,180000.0,71,72
25.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,89,89
40.0,Female,Master's Degree,Human Resources Manager,11.0,120000.0,41,50
33.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,71,55
29.0,Female,High School,Junior Sales Associate,1.0,30000.0,66,70
44.0,Male,PhD,Data Scientist,16.0,160000.0,87,81
26.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,76,71
36.0,Female,Master's Degree,Marketing Coordinator,8.0,85000.0,53,58
31.0,Male,Bachelor's Degree,Operations Manager,5.0,70000.0,68,58
27.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0,69,75
42.0,Male,PhD,Data Scientist,13.0,140000.0,83,79
34.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,22,31
28.0,Male,High School,Junior Sales Associate,2.0,35000.0,45,43
39.0,Female,Master's Degree,Marketing Manager,10.0,110000.0,55,58
31.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,79,74
45.0,Male,PhD,Data Scientist,18.0,180000.0,62,50
25.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,67,69
40.0,Female,Master's Degree,Human Resources Manager,11.0,120000.0,69,74
33.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,43,50
29.0,Female,High School,Junior Sales Associate,1.0,30000.0,68,74
44.0,Male,PhD,Data Scientist,16.0,160000.0,54,48
26.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,70,68
36.0,Female,Master's Degree,Marketing Coordinator,8.0,85000.0,64,72
31.0,Male,Bachelor's Degree,Operations Manager,5.0,70000.0,54,60
27.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0,69,73
42.0,Male,PhD,Data Scientist,13.0,140000.0,54,46
34.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,60,60
28.0,Male,High School,Junior Sales Associate,2.0,35000.0,71,62
39.0,Female,Master's Degree,Marketing Manager,10.0,110000.0,55,64
31.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,72,64
45.0,Male,PhD,Data Scientist,18.0,180000.0,89,75
25.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,73,82
40.0,Female,Master's Degree,Human Resources Manager,11.0,120000.0,53,61
33.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,72,64
29.0,Female,High School,Junior Sales Associate,1.0,30000.0,74,85
44.0,Male,PhD,Data Scientist,16.0,160000.0,77,75
26.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,74,69
27.0,Male,Bachelor's Degree,Software Engineer,3.0,60000.0,71,68
38.0,Female,Master's Degree,Marketing Manager,9.0,100000.0,57,68
44.0,Male,PhD,Data Scientist,15.0,150000.0,68,62
30.0,Female,Bachelor's Degree,Human Resources Coordinator,4.0,55000.0,55,66
23.0,Male,High School,Junior Sales Associate,1.0,30000.0,58,48
28.0,Female,Master's Degree,Software Developer,5.0,70000.0,52,57
34.0,Male,Bachelor's Degree,Operations Manager,8.0,90000.0,65,72
25.0,Female,Master's Degree,Marketing Coordinator,2.0,40000.0,55,61
41.0,Male,PhD,Data Scientist,12.0,130000.0,61,61
33.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,64,75
26.0,Male,High School,Junior Sales Associate,2.0,35000.0,63,57
37.0,Female,Master's Degree,Marketing Manager,10.0,110000.0,56,75
29.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,76,84
46.0,Male,PhD,Data Scientist,18.0,180000.0,65,67
26.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,69,85
39.0,Female,Master's Degree,Human Resources Manager,11.0,120000.0,36,45
32.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,74,73
28.0,Female,High School,Junior Sales Associate,1.0,30000.0,78,82
43.0,Male,PhD,Data Scientist,16.0,160000.0,59,56
27.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,68,67
35.0,Female,Master's Degree,Marketing Coordinator,8.0,85000.0,5,12
30.0,Male,Bachelor's Degree,Operations Manager,5.0,70000.0,58,56
26.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0,68,71
41.0,Male,PhD,Data Scientist,13.0,140000.0,78,75
33.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,60,58
27.0,Male,High School,Junior Sales Associate,2.0,35000.0,73,73
38.0,Female,Master's Degree,Marketing Manager,10.0,110000.0,61,70
29.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,65,45
46.0,Male,PhD,Data Scientist,18.0,180000.0,61,55
26.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,39,57
39.0,Female,Master's Degree,Human Resources Manager,11.0,120000.0,60,71
32.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,71,52
28.0,Female,High School,Junior Sales Associate,1.0,30000.0,42,48
43.0,Male,PhD,Data Scientist,16.0,160000.0,67,58
27.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,55,53
35.0,Female,Master's Degree,Marketing Coordinator,8.0,85000.0,61,70
30.0,Male,Bachelor's Degree,Operations Manager,5.0,70000.0,54,51
26.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0,61,64
41.0,Male,PhD,Data Scientist,13.0,140000.0,67,62
33.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,45,49
27.0,Male,High School,Junior Sales Associate,2.0,35000.0,54,61
38.0,Female,Master's Degree,Marketing Manager,10.0,110000.0,72,80
29.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,63,60
46.0,Male,PhD,Data Scientist,18.0,180000.0,72,70
26.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,74,85
39.0,Female,Master's Degree,Human Resources Manager,11.0,120000.0,70,74
32.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,54,61
28.0,Female,High School,Junior Sales Associate,1.0,30000.0,57,62
43.0,Male,PhD,Data Scientist,16.0,160000.0,78,72
27.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,95,85
35.0,Female,Master's Degree,Marketing Coordinator,8.0,85000.0,74,75
30.0,Male,Bachelor's Degree,Operations Manager,5.0,70000.0,75,69
26.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0,62,73
41.0,Male,PhD,Data Scientist,13.0,140000.0,77,77
33.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,77,87
27.0,Male,High School,Junior Sales Associate,2.0,35000.0,73,81
38.0,Female,Master's Degree,Marketing Manager,10.0,110000.0,64,70
29.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,72,62
46.0,Male,PhD,Data Scientist,18.0,180000.0,76,69
26.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,55,60
39.0,Female,Master's Degree,Human Resources Manager,11.0,120000.0,63,61
32.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,78,64
28.0,Female,High School,Junior Sales Associate,1.0,30000.0,81,87
43.0,Male,PhD,Data Scientist,16.0,160000.0,83,85
27.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,74,65
35.0,Female,Master's Degree,Marketing Coordinator,8.0,85000.0,60,69
30.0,Male,Bachelor's Degree,Operations Manager,5.0,70000.0,50,42
26.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0,87,96
41.0,Male,PhD,Data Scientist,13.0,140000.0,61,68
33.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,54,66
27.0,Male,High School,Junior Sales Associate,2.0,35000.0,68,62
38.0,Female,Master's Degree,Marketing Manager,10.0,110000.0,70,72
29.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,94,90
46.0,Male,PhD,Data Scientist,18.0,180000.0,44,45
26.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,77,95
39.0,Female,Master's Degree,Human Resources Manager,11.0,120000.0,53,54
32.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,48,46
28.0,Female,High School,Junior Sales Associate,1.0,30000.0,99,97
43.0,Male,PhD,Data Scientist,16.0,160000.0,63,48
27.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,68,66
35.0,Female,Master's Degree,Marketing Coordinator,8.0,85000.0,75,77
30.0,Male,Bachelor's Degree,Operations Manager,5.0,70000.0,70,73
26.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0,78,79
41.0,Male,PhD,Data Scientist,13.0,140000.0,87,89
33.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,52,61
27.0,Male,High School,Junior Sales Associate,2.0,35000.0,41,55
38.0,Female,Master's Degree,Marketing Manager,10.0,110000.0,55,61
29.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,63,52
46.0,Male,PhD,Data Scientist,18.0,180000.0,56,55
26.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,77,88
39.0,Female,Master's Degree,Human Resources Manager,11.0,120000.0,85,89
32.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,72,51
28.0,Female,High School,Junior Sales Associate,1.0,30000.0,83,85
43.0,Male,PhD,Data Scientist,16.0,160000.0,67,62
27.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,33,18
35.0,Female,Master's Degree,Marketing Coordinator,8.0,85000.0,54,52
30.0,Male,Bachelor's Degree,Operations Manager,5.0,70000.0,49,50
